title,authors,conference_name,conference_year,link
MultiPly: Reconstruction of Multiple People from Monocular Video in the Wild.,"Zeren Jiang, Chen Guo, Manuel Kaufmann, Tianjian Jiang, Julien Valentin, Otmar Hilliges, Jie Song","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00019
URHand: Universal Relightable Hands.,"Zhaoxi Chen, Gyeongsik Moon, Kaiwen Guo, Chen Cao, Stanislav Pidhorskyi, Tomas Simon, Rohan Joshi, Yuan Dong, Yichen Xu, Bernardo Pires, He Wen, Lucas Evans, Bo Peng, Julia Buffalini, Autumn Trimble, Kevyn McPhail, Melissa Schoeller, Shoou-I Yu, Javier Romero, Michael Zollhöfer, Yaser Sheikh, Ziwei Liu, Shunsuke Saito","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00020
Relightable Gaussian Codec Avatars.,"Shunsuke Saito, Gabriel Schwartz, Tomas Simon, Junxuan Li, Giljoo Nam","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00021
Semantic Human Mesh Reconstruction with Textures.,"Xiaoyu Zhan, Jianxin Yang, Yuanqi Li, Jie Guo, Yanwen Guo, Wenping Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00022
Stratified Avatar Generation from Sparse Observations.,"Han Feng, Wenchao Ma, Quankai Gao, Xianwei Zheng, Nan Xue, Huijuan Xu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00023
SEAS: ShapE-Aligned Supervision for Person Re-Identification.,"Haidong Zhu, Pranav Budhwant, Zhaoheng Zheng, Ram Nevatia","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00024
Test-Time Domain Generalization for Face Anti-Spoofing.,"Qianyu Zhou, Ke-Yue Zhang, Taiping Yao, Xuequan Lu, Shouhong Ding, Lizhuang Ma","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00025
Gradient Alignment for Cross-Domain Face Anti-Spoofing.,"Binh Minh Le, Simon S. Woo","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00026
BigGait: Learning Gait Representation You Want by Large Vision Models.,"Dingqiang Ye, Chao Fan, Jingzhe Ma, Xiaoming Liu, Shiqi Yu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00027
Suppress and Rebalance: Towards Generalized Multi-Modal Face Anti-Spoofing.,"Xun Lin, Shuai Wang, Rizhao Cai, Yizhong Liu, Ying Fu, Wenzhong Tang, Zitong Yu, Alex C. Kot","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00028
CFPL-FAS: Class Free Prompt Learning for Generalizable Face Anti-Spoofing.,"Ajian Liu, Shuai Xue, Jianwen Gan, Jun Wan, Yanyan Liang, Jiankang Deng, Sergio Escalera, Zhen Lei","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00029
Psychometry: An Omnifit Model for Image Reconstruction from Human Brain Activity.,"Ruijie Quan, Wenguan Wang, Zhibo Tian, Fan Ma, Yi Yang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00030
KeyPoint Relative Position Encoding for Face Recognition.,"Minchul Kim, Yiyang Su, Feng Liu, Anil Jain, Xiaoming Liu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00031
Distilling CLIP with Dual Guidance for Learning Discriminative Human Body Shape Representation.,"Feng Liu, Minchul Kim, Zhiyuan Ren, Xiaoming Liu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00032
"Flexible Biometrics Recognition: Bridging the Multimodality Gap Through Attention, Alignment and Prompt Tuning.","Leslie Ching Ow Tiong, Dick Sigmund, Chen-Hui Chan, Andrew Beng Jin Teoh","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00033
One-Class Face Anti-Spoofing via Spoof Cue Map-Guided Feature Learning.,"Pei-Kai Huang, Cheng-Hsuan Chiang, Tzu-Hsien Chen, Jun-Xiong Chong, Tyng-Luh Liu, Chiou-Ting Hsu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00034
Activity-Biometrics: Person Identification from Daily Activities.,"Shehreen Azad, Yogesh Singh Rawat","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00035
Privacy-Preserving Face Recognition Using Trainable Feature Subtraction.,"Yuxi Mi, Zhizhou Zhong, Yuge Huang, Jiazhen Ji, Jianqing Xu, Jun Wang, Shaoming Wang, Shouhong Ding, Shuigeng Zhou","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00036
Molecular Data Programming: Towards Molecule Pseudo-labeling with Systematic Weak Supervision.,"Xin Juan, Kaixiong Zhou, Ninghao Liu, Tianlong Chen, Xin Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00037
Clustering for Protein Representation Learning.,"Ruijie Quan, Wenguan Wang, Fan Ma, Hehe Fan, Yi Yang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00038
Fun with Flags: Robust Principal Directions via Flag Manifolds.,"Nathan Mankovich, Gustau Camps-Valls, Tolga Birdal","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00039
CAM Back Again: Large Kernel CNNs from a Weakly Supervised Object Localization Perspective.,"Shunsuke Yasuki, Masato Taki","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00040
Confronting Ambiguity in 6D Object Pose Estimation via Score-Based Diffusion on SE(3).,"Tsu-Ching Hsiao, Hao-Wei Chen, Hsuan-Kung Yang, Chun-Yi Lee","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00041
Quantifying Task Priority for Multi-Task Optimization.,"Wooseong Jeong, Kuk-Jin Yoon","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00042
Unbiased Estimator for Distorted Conics in Camera Calibration.,"Chaehyeon Song, Jaeho Shin, Myung-Hwan Jeon, Jongwoo Lim, Ayoung Kim","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00043
Multi-Object Tracking in the Dark.,"Xinzhe Wang, Kang Ma, Qiankun Liu, Yunhao Zou, Ying Fu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00044
Implicit Discriminative Knowledge Learning for Visible-Infrared Person Re-Identification.,"Kaijie Ren, Lei Zhang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00045
From Correspondences to Pose: Non-Minimal Certifiably Optimal Relative Pose Without Disambiguation.,"Javier Tirado-Garín, Javier Civera","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00046
From Activation to Initialization: Scaling Insights for Optimizing Neural Fields.,"Hemanth Saratchandran, Sameera Ramasinghe, Simon Lucey","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00047
PairDETR : Joint Detection and Association of Human Bodies and Faces.,"Ammar Ali, Georgii Gaikov, Denis Rybalchenko, Alexander Chigorin, Ivan Laptev, Sergey Zagoruyko","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00048
"Move as you Say, Interact as you can: Language-Guided Human Motion Generation with Scene Affordance.","Zan Wang, Yixin Chen, Baoxiong Jia, Puhao Li, Jinlu Zhang, Jingze Zhang, Tengyu Liu, Yixin Zhu, Wei Liang, Siyuan Huang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00049
OakInk2 : A Dataset of Bimanual Hands-Object Manipulation in Complex Task Completion.,"Xinyu Zhan, Lixin Yang, Yifei Zhao, Kangrui Mao, Hanlin Xu, Zenan Lin, Kailin Li, Cewu Lu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00050
Seamless Human Motion Composition with Blended Positional Encodings.,"Germán Barquero, Sergio Escalera, Cristina Palmero","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00051
VideoRF: Rendering Dynamic Radiance Fields as 2D Feature Video Streams.,"Liao Wang, Kaixin Yao, Chengcheng Guo, Zhirui Zhang, Qiang Hu, Jingyi Yu, Lan Xu, Minye Wu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00052
OMG: Towards Open-vocabulary Motion Generation via Mixture of Controllers.,"Han Liang, Jiacheng Bao, Ruichi Zhang, Sihan Ren, Yuecheng Xu, Sibei Yang, Xin Chen, Jingyi Yu, Lan Xu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00053
HOLD: Category-Agnostic 3D Reconstruction of Interacting Hands and Objects from Video.,"Zicong Fan, Maria Parelli, Maria Eleni Kadoglou, Xu Chen, Muhammed Kocabas, Michael J. Black, Otmar Hilliges","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00054
HUGS: Human Gaussian Splats.,"Muhammed Kocabas, Jen-Hao Rick Chang, James Gabriel, Oncel Tuzel, Anurag Ranjan","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00055
HOI-M3: Capture Multiple Humans and Objects Interaction within Contextual Environment.,"Juze Zhang, Jingyan Zhang, Zining Song, Zhanhe Shi, Chengfeng Zhao, Ye Shi, Jingyi Yu, Lan Xu, Jingya Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00056
InterHandGen: Two-Hand Interaction Generation via Cascaded Reverse Diffusion.,"Jihyun Lee, Shunsuke Saito, Giljoo Nam, Minhyuk Sung, Tae-Kyun Kim","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00057
SiTH: Single-view Textured Human Reconstruction with Image-Conditioned Diffusion.,"Hsuan-I Ho, Jie Song, Otmar Hilliges","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00058
4D-DRESS: A 4D Dataset of Real-World Human Clothing with Semantic Annotations.,"Wenbo Wang, Hsuan-I Ho, Chen Guo, Boxiang Rong, Artur Grigorev, Jie Song, Juan Jose Zarate, Otmar Hilliges","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00059
FinePOSE: Fine-Grained Prompt-Driven 3D Human Pose Estimation via Diffusion Models.,"Jinglin Xu, Yijie Guo, Yuxin Peng","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00060
Real-Time Simulated Avatar from Head-Mounted Sensors.,"Zhengyi Luo, Jinkun Cao, Rawal Khirodkar, Alexander Winkler, Jing Huang, Kris Kitani, Weipeng Xu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00061
Digital Life Project: Autonomous 3D Characters with Social Intelligence.,"Zhongang Cai, Jianping Jiang, Zhongfei Qing, Xinying Guo, Mingyuan Zhang, Zhengyu Lin, Haiyi Mei, Chen Wei, Ruisi Wang, Wanqi Yin, Liang Pan, Xiangyu Fan, Han Du, Peng Gao, Zhitao Yang, Yang Gao, Jiaqi Li, Tianxiang Ren, Yukun Wei, Xiaogang Wang, Chen Change Loy, Lei Yang, Ziwei Liu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00062
Learning Visual Prompt for Gait Recognition.,"Kang Ma, Ying Fu, Chunshui Cao, Saihui Hou, Yongzhen Huang, Dezhi Zheng","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00063
Hourglass Tokenizer for Efficient Transformer-Based 3D Human Pose Estimation.,"Wenhao Li, Mengyuan Liu, Hong Liu, Pichao Wang, Jialun Cai, Nicu Sebe","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00064
LocLLM: Exploiting Generalizable Human Keypoint Localization via Large Language Model.,"Dongkai Wang, Shiyu Xuan, Shiliang Zhang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00065
Spatial-Aware Regression for Keypoint Localization.,"Dongkai Wang, Shiliang Zhang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00066
GaussianAvatar: Towards Realistic Human Avatar Modeling from a Single Video via Animatable 3D Gaussians.,"Liangxiao Hu, Hongwen Zhang, Yuxiang Zhang, Boyao Zhou, Boning Liu, Shengping Zhang, Liqiang Nie","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00067
HHMR: Holistic Hand Mesh Recovery by Enhancing the Multimodal Controllability of Graph Diffusion Models.,"Mengcheng Li, Hongwen Zhang, Yuxiang Zhang, Ruizhi Shao, Tao Yu, Yebin Liu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00068
Capturing Closely Interacted Two-Person Motions with Reaction Priors.,"Qi Fang, Yinghui Fan, Yanjun Li, Junting Dong, Dingwei Wu, Weidong Zhang, Kang Chen","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00069
SyncTalk: The Devil is in the Synchronization for Talking Head Synthesis.,"Ziqiao Peng, Wentao Hu, Yue Shi, Xiangyu Zhu, Xiaomei Zhang, Hao Zhao, Jun He, Hongyan Liu, Zhaoxin Fan","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00070
Single-to-Dual-View Adaptation for Egocentric 3D Hand Pose Estimation.,"Ruicong Liu, Takehiko Ohkawa, Mingfang Zhang, Yoichi Sato","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00071
Bidirectional Autoregressive Diffusion Model for Dance Generation.,"Canyu Zhang, Youbao Tang, Ning Zhang, Ruei-Sung Lin, Mei Han, Jing Xiao, Song Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00072
High-Quality Facial Geometry and Appearance Capture at Home.,"Yuxuan Han, Junfeng Lyu, Feng Xu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00073
Multiple View Geometry Transformers for 3D Human Pose Estimation.,"Ziwei Liao, Jialiang Zhu, Chunyu Wang, Han Hu, Steven L. Waslander","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00074
PACER+: On-Demand Pedestrian Animation Controller in Driving Scenarios.,"Jingbo Wang, Zhengyi Luo, Ye Yuan, Yixuan Li, Bo Dai","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00075
I'M HOI: Inertia-Aware Monocular Capture of 3D Human-Object Interactions.,"Chengfeng Zhao, Juze Zhang, Jiashen Du, Ziwei Shan, Junye Wang, Jingyi Yu, Jingya Wang, Lan Xu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00076
HAVE-FUN: Human Avatar Reconstruction from Few-Shot Unconstrained Images.,"Xihe Yang, Xingyu Chen, Daiheng Gao, Shaohui Wang, Xiaoguang Han, Baoyuan Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00077
Can Language Beat Numerical Regression? Language-Based Multimodal Trajectory Prediction.,"Inhwan Bae, Junoh Lee, Hae-Gon Jeon","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00078
3D Human Pose Perception from Egocentric Stereo Videos.,"Hiroyasu Akada, Jian Wang, Vladislav Golyanik, Christian Theobalt","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00079
Egocentric Whole-Body Motion Capture with FisheyeViT and Diffusion-Based Motion Refinement.,"Jian Wang, Zhe Cao, Diogo C. Luvizon, Lingjie Liu, Kripasindhu Sarkar, Danhang Tang, Thabo Beeler, Christian Theobalt","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00080
Human Gaussian Splatting: Real-Time Rendering of Animatable Avatars.,"Arthur Moreau, Jifei Song, Helisa Dhamo, Richard Shaw, Yiren Zhou, Eduardo Pérez-Pellitero","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00081
OHTA: One-shot Hand Avatar via Data-driven Implicit Priors.,"Xiaozheng Zheng, Chao Wen, Zhuo Su, Zeran Xu, Zhaohu Li, Yang Zhao, Zhou Xue","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00082
HOIAnimator: Generating Text-Prompt Human-Object Animations Using Novel Perceptive Diffusion Models.,"Wenfeng Song, Xinyu Zhang, Shuai Li, Yang Gao, Aimin Hao, Xia Hau, Chenglizhao Chen, Ning Li, Hong Qin","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00083
Arbitrary Motion Style Transfer with Multi-Condition Motion Latent Diffusion Model.,"Wenfeng Song, Xingliang Jin, Shuai Li, Chenglizhao Chen, Aimin Hao, Xia Hou, Ning Li, Hong Qin","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00084
Single-View Scene Point Cloud Human Grasp Generation.,"Yan-Kang Wang, Chengyi Xing, Yi-Lin Wei, Xiao-Ming Wu, Wei-Shi Zheng","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00085
Attention-Propagation Network for Egocentric Heatmap to 3D Pose Lifting.,"Taeho Kang, Youngki Lee","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00086
AnySkill: Learning Open-Vocabulary Physical Skill for Interactive Agents.,"Jieming Cui, Tengyu Liu, Nian Liu, Yaodong Yang, Yixin Zhu, Siyuan Huang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00087
From a Bird's Eye View to See: Joint Camera and Subject Registration without the Camera Calibration.,"Zekun Qian, Ruize Han, Wei Feng, Song Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00088
HMD-Poser: On-Device Real-time Human Motion Tracking from Scalable Sparse Observations.,"Peng Dai, Yang Zhang, Tao Liu, Zhen Fan, Tianyuan Du, Zhuo Su, Xiaozheng Zheng, Zeming Li","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00089
Monocular Identity-Conditioned Facial Reflectance Reconstruction.,"Xingyu Ren, Jiankang Deng, Yuhao Cheng, Jia Guo, Chao Ma, Yichao Yan, Wenhan Zhu, Xiaokang Yang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00090
GAvatar: Animatable 3D Gaussian Avatars with Implicit Mesh Learning.,"Ye Yuan, Xueting Li, Yangyi Huang, Shalini De Mello, Koki Nagano, Jan Kautz, Umar Iqbal","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00091
Score-Guided Diffusion for 3D Human Recovery.,"Anastasis Stathopoulos, Ligong Han, Dimitris N. Metaxas","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00092
3D-Aware Face Editing via Warping-Guided Latent Direction Learning.,"Yuhao Cheng, Zhuo Chen, Xingyu Ren, Wenhan Zhu, Zhengqin Xu, Di Xu, Changpeng Yang, Yichao Yan","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00093
WANDR: Intention-guided Human Motion Generation.,"Markos Diomataris, Nikos Athanasiou, Omid Taheri, Xi Wang, Otmar Hilliges, Michael J. Black","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00094
Exploring Vision Transformers for 3D Human Motion-Language Models with Motion Patches.,"Qing Yu, Mikihiro Tanaka, Kent Fujiwara","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00095
NIFTY: Neural Object Interaction Fields for Guided Human Motion Synthesis.,"Nilesh Kulkarni, Davis Rempe, Kyle Genova, Abhijit Kundu, Justin Johnson, David Fouhey, Leonidas J. Guibas","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00096
DreamAvatar: Text-and-Shape Guided 3D Human Avatar Generation via Diffusion Models.,"Yukang Cao, Yan-Pei Cao, Kai Han, Ying Shan, Kwan-Yee K. Wong","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00097
Person-in-WiFi 3D: End-to-End Multi-Person 3D Pose Estimation with Wi-Fi.,"Kangwei Yan, Fei Wang, Bo Qian, Han Ding, Jinsong Han, Xing Wei","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00098
ScoreHypo: Probabilistic Human Mesh Estimation with Hypothesis Scoring.,"Yuan Xu, Xiaoxuan Ma, Jiajun Su, Wentao Zhu, Yu Qiao, Yizhou Wang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00099
Relightable and Animatable Neural Avatar from Sparse-View Video.,"Zhen Xu, Sida Peng, Chen Geng, Linzhan Mou, Zihan Yan, Jiaming Sun, Hujun Bao, Xiaowei Zhou","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00100
From Audio to Photoreal Embodiment: Synthesizing Humans in Conversations.,"Evonne Ng, Javier Romero, Timur M. Bagautdinov, Shaojie Bai, Trevor Darrell, Angjoo Kanazawa, Alexander Richard","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00101
Closely Interactive Human Reconstruction with Proxemics and Physics-Guided Adaption.,"Buzhen Huang, Chen Li, Chongyang Xu, Liang Pan, Yangang Wang, Gim Hee Lee","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00102
Video-Based Human Pose Regression via Decoupled Space-Time Aggregation.,"Jijie He, Wenwu Yang","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00103
Rethinking Generalizable Face Anti-Spoofing via Hierarchical Prototype-Guided Distribution Refinement in Hyperbolic Space.,"Chengyang Hu, Ke-Yue Zhang, Taiping Yao, Shouhong Ding, Lizhuang Ma","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00104
MoML: Online Meta Adaptation for 3D Human Motion Prediction.,"Xiaoning Sun, Huaijiang Sun, Bin Li, Dong Wei, Weiqing Li, Jianfeng Lu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00105
KITRO: Refining Human Mesh by 2D Clues and Kinematic-tree Rotation.,"Fengyuan Yang, Kerui Gu, Angela Yao","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00106
Guess The Unseen: Dynamic 3D Scene Reconstruction from Partial 2D Glimpses.,"Inhee Lee, Byungjun Kim, Hanbyul Joo","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00107
PEGASUS: Personalized Generative 3D Avatars with Composable Attributes.,"Hyunsoo Cha, Byungjun Kim, Hanbyul Joo","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00108
SDPose: Tokenized Pose Estimation via Circulation-Guide Self-Distillation.,"Sichen Chen, Yingyi Zhang, Siming Huang, Ran Yi, Ke Fan, Ruixin Zhang, Peixian Chen, Jun Wang, Shouhong Ding, Lizhuang Ma","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00109
Mocap Everyone Everywhere: Lightweight Motion Capture with Smartwatches and a Head-Mounted Camera.,"Jiye Lee, Hanbyul Joo","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00110
DPMesh: Exploiting Diffusion Prior for Occluded Human Mesh Recovery.,"Yixuan Zhu, Ao Li, Yansong Tang, Wenliang Zhao, Jie Zhou, Jiwen Lu","CVPR 2024:
Seattle, WA, USA",2024,https://doi.org/10.1109/CVPR52733.2024.00111
